pair_id,band,paradigm,frame_id,patient,agent,prefix,suffix,good_lemma,bad_lemma,good_verb,bad_verb,bad_active_class,good_lemma_zipf,bad_lemma_zipf,good_form_zipf,bad_form_zipf,lemma_zipf_gap,form_zipf_gap,both_lemmas_in_band,sentence_good,sentence_bad,good_whole_lp,good_verb_lp,good_suffix_lp,good_by_lp,good_n_scored_tokens,good_verb_tokens,bad_whole_lp,bad_verb_lp,bad_suffix_lp,bad_by_lp,bad_n_scored_tokens,bad_verb_tokens,whole_margin,verb_margin,suffix_margin,by_margin,correct
xtail/passive_2/immolate/had_been,xtail,passive_2,had_been,prisoner,,The prisoner had been ,.,immolate,vacillate,immolated,vacillated,released_inventory,1.73,1.77,1.95,1.9,-0.040000000000000036,0.050000000000000044,1,The prisoner had been immolated.,The prisoner had been vacillated.,-28.940585255622864,-13.043639183044434,-1.9688760042190552,0.0,6,2,-37.3299617767334,-19.61081886291504,-3.7910728454589844,0.0,7,3,8.389376521110535,6.5671796798706055,1.8221968412399292,0.0,1
xtail/passive_1/disgorge/was,xtail,passive_1,was,cargo,ship,The cargo was , by the ship.,disgorge,exult,disgorged,exulted,released_inventory,1.78,1.8,1.7,1.71,-0.020000000000000018,-0.010000000000000009,1,The cargo was disgorged by the ship.,The cargo was exulted by the ship.,-32.023010617063846,-9.669941192434635,-9.235651135444641,-2.938358783721924,9,3,-40.668138682842255,-15.432111978530884,-12.1186084151268,-1.8594893217086792,9,3,8.645128065778408,5.762170786096249,2.8829572796821594,-1.0788694620132446,1
xtail/passive_1/disgorge/had_been,xtail,passive_1,had_been,cargo,ship,The cargo had been , by the ship.,disgorge,exult,disgorged,exulted,released_inventory,1.78,1.8,1.7,1.71,-0.020000000000000018,-0.010000000000000009,1,The cargo had been disgorged by the ship.,The cargo had been exulted by the ship.,-34.48157283960609,-9.411073419440072,-9.415517568588257,-2.6819300651550293,10,3,-43.47148126363754,-15.413429737091064,-12.40306967496872,-2.0641369819641113,10,3,8.989908424031455,6.002356317650992,2.9875521063804626,-0.617793083190918,1
xtail/passive_2/disgorge/was,xtail,passive_2,was,cargo,,The cargo was ,.,disgorge,exult,disgorged,exulted,released_inventory,1.78,1.8,1.7,1.71,-0.020000000000000018,-0.010000000000000009,1,The cargo was disgorged.,The cargo was exulted.,-25.78821826534113,-9.669941192434635,-3.000858783721924,0.0,6,3,-31.346519708633423,-15.432111978530884,-2.7969894409179688,0.0,6,3,5.558301443292294,5.762170786096249,-0.20386934280395508,0.0,1
xtail/passive_2/disgorge/had_been,xtail,passive_2,had_been,cargo,,The cargo had been ,.,disgorge,exult,disgorged,exulted,released_inventory,1.78,1.8,1.7,1.71,-0.020000000000000018,-0.010000000000000009,1,The cargo had been disgorged.,The cargo had been exulted.,-28.31048533617286,-9.411073419440072,-3.2444300651550293,0.0,7,3,-34.257548570632935,-15.413429737091064,-3.1891369819641113,0.0,7,3,5.9470632344600745,6.002356317650992,-0.05529308319091797,0.0,1
xtail/passive_1/reprove/was,xtail,passive_1,was,student,teacher,The student was , by the teacher.,reprove,remonstrate,reproved,remonstrated,released_inventory,1.79,1.81,1.82,1.89,-0.020000000000000018,-0.06999999999999984,1,The student was reproved by the teacher.,The student was remonstrated by the teacher.,-30.366761326789856,-12.322350978851318,-6.592301249504089,-2.301605701446533,8,2,-31.021228536963463,-11.76678441464901,-7.802335023880005,-1.8152012825012207,9,3,0.6544672101736069,-0.5555665642023087,1.2100337743759155,-0.4864044189453125,1
xtail/passive_1/reprove/had_been,xtail,passive_1,had_been,student,teacher,The student had been , by the teacher.,reprove,remonstrate,reproved,remonstrated,released_inventory,1.79,1.81,1.82,1.89,-0.020000000000000018,-0.06999999999999984,1,The student had been reproved by the teacher.,The student had been remonstrated by the teacher.,-34.78073525428772,-13.262372493743896,-6.583001375198364,-1.9920529127120972,9,2,-36.088681399822235,-13.337378323078156,-7.815941691398621,-1.7980231046676636,10,3,1.3079461455345154,0.07500582933425903,1.2329403162002563,-0.1940298080444336,1
xtail/passive_2/reprove/was,xtail,passive_2,was,student,,The student was ,.,reprove,remonstrate,reproved,remonstrated,released_inventory,1.79,1.81,1.82,1.89,-0.020000000000000018,-0.06999999999999984,1,The student was reproved.,The student was remonstrated.,-26.5760657787323,-12.322350978851318,-2.801605701446533,0.0,5,2,-27.28409479558468,-11.76678441464901,-4.065201282501221,0.0,6,3,0.7080290168523788,-0.5555665642023087,1.2635955810546875,0.0,1
xtail/passive_2/reprove/had_been,xtail,passive_2,had_been,student,,The student had been ,.,reprove,remonstrate,reproved,remonstrated,released_inventory,1.79,1.81,1.82,1.89,-0.020000000000000018,-0.06999999999999984,1,The student had been reproved.,The student had been remonstrated.,-31.189786911010742,-13.262372493743896,-2.9920530319213867,0.0,6,2,-33.13326293230057,-13.337378323078156,-4.860523223876953,0.0,7,3,1.9434760212898254,0.07500582933425903,1.8684701919555664,0.0,1
xtail/passive_1/edify/was,xtail,passive_1,was,student,teacher,The student was , by the teacher.,edify,toddle,edified,toddled,released_inventory,1.96,1.89,1.55,1.56,0.07000000000000006,-0.010000000000000009,1,The student was edified by the teacher.,The student was toddled by the teacher.,-34.06886672973633,-12.866490364074707,-9.750267267227173,-1.5146616697311401,8,2,-39.49946200847626,-16.842365503311157,-11.204987406730652,-3.7794158458709717,8,2,5.430595278739929,3.97587513923645,1.454720139503479,2.2647541761398315,1
xtail/passive_1/edify/had_been,xtail,passive_1,had_been,student,teacher,The student had been , by the teacher.,edify,toddle,edified,toddled,released_inventory,1.96,1.89,1.55,1.56,0.07000000000000006,-0.010000000000000009,1,The student had been edified by the teacher.,The student had been toddled by the teacher.,-37.98913073539734,-13.30523419380188,-9.74853515625,-1.4365580081939697,9,2,-43.69469118118286,-18.019858837127686,-10.739470958709717,-3.51725435256958,9,2,5.7055604457855225,4.714624643325806,0.9909358024597168,2.0806963443756104,1
xtail/passive_2/edify/was,xtail,passive_2,was,student,,The student was ,.,edify,toddle,edified,toddled,released_inventory,1.96,1.89,1.55,1.56,0.07000000000000006,-0.010000000000000009,1,The student was edified.,The student was toddled.,-27.520761251449585,-12.866490364074707,-3.2021617889404297,0.0,5,2,-34.323890686035156,-16.842365503311157,-6.029416084289551,0.0,5,2,6.803129434585571,3.97587513923645,2.827254295349121,0.0,1
xtail/passive_2/edify/had_been,xtail,passive_2,had_been,student,,The student had been ,.,edify,toddle,edified,toddled,released_inventory,1.96,1.89,1.55,1.56,0.07000000000000006,-0.010000000000000009,1,The student had been edified.,The student had been toddled.,-31.67715358734131,-13.30523419380188,-3.4365580081939697,0.0,6,2,-38.972474575042725,-18.019858837127686,-6.01725435256958,0.0,6,2,7.295320987701416,4.714624643325806,2.5806963443756104,0.0,1
xtail/passive_1/filch/was,xtail,passive_1,was,wallet,pickpocket,The wallet was , by the pickpocket.,filch,smolder,filched,smoldered,released_inventory,1.97,2.01,1.6,1.61,-0.039999999999999813,-0.010000000000000009,1,The wallet was filched by the pickpocket.,The wallet was smoldered by the pickpocket.,-40.535054594278336,-12.189676403999329,-13.36910155415535,-2.459122896194458,9,2,-49.61842029169202,-15.526660967618227,-19.115482687950134,-3.052069902420044,10,3,9.083365697413683,3.3369845636188984,5.7463811337947845,0.5929470062255859,1
xtail/passive_1/filch/had_been,xtail,passive_1,had_been,wallet,pickpocket,The wallet had been , by the pickpocket.,filch,smolder,filched,smoldered,released_inventory,1.97,2.01,1.6,1.61,-0.039999999999999813,-0.010000000000000009,1,The wallet had been filched by the pickpocket.,The wallet had been smoldered by the pickpocket.,-41.290377870202065,-9.926687851548195,-12.301510214805603,-2.2810282707214355,10,2,-52.43335662595928,-15.392178995534778,-17.978997826576233,-1.7935621738433838,11,3,11.142978755757213,5.465491143986583,5.67748761177063,-0.48746609687805176,1
xtail/passive_2/filch/was,xtail,passive_2,was,wallet,,The wallet was ,.,filch,smolder,filched,smoldered,released_inventory,1.97,2.01,1.6,1.61,-0.039999999999999813,-0.010000000000000009,1,The wallet was filched.,The wallet was smoldered.,-29.562575936317444,-12.189676403999329,-2.396622896194458,0.0,5,2,-32.55500750616193,-15.526660967618227,-2.052069902420044,0.0,6,3,2.9924315698444843,3.3369845636188984,-0.34455299377441406,0.0,1
xtail/passive_2/filch/had_been,xtail,passive_2,had_been,wallet,,The wallet had been ,.,filch,smolder,filched,smoldered,released_inventory,1.97,2.01,1.6,1.61,-0.039999999999999813,-0.010000000000000009,1,The wallet had been filched.,The wallet had been smoldered.,-30.769896045327187,-9.926687851548195,-1.781028389930725,0.0,6,2,-37.24792097322643,-15.392178995534778,-2.793562173843384,0.0,7,3,6.4780249278992414,5.465491143986583,1.0125337839126587,0.0,1
xtail/passive_1/disabuse/was,xtail,passive_1,was,student,teacher,The student was , by the teacher.,disabuse,sidle,disabused,sidled,released_inventory,2.01,2.0,1.77,1.77,0.009999999999999787,0.0,1,The student was disabused by the teacher.,The student was sidled by the teacher.,-32.510376166552305,-11.608325075358152,-9.449941992759705,-3.0720434188842773,9,3,-39.25374174118042,-16.797144889831543,-11.004487752914429,-4.360358238220215,8,2,6.743365574628115,5.188819814473391,1.5545457601547241,1.2883148193359375,1
xtail/passive_1/disabuse/had_been,xtail,passive_1,had_been,student,teacher,The student had been , by the teacher.,disabuse,sidle,disabused,sidled,released_inventory,2.01,2.0,1.77,1.77,0.009999999999999787,0.0,1,The student had been disabused by the teacher.,The student had been sidled by the teacher.,-36.71812738664448,-11.569314019754529,-10.213451981544495,-3.556572198867798,10,3,-42.01281940937042,-15.060433149337769,-12.017024874687195,-4.887781620025635,9,2,5.29469202272594,3.4911191295832396,1.8035728931427002,1.331209421157837,1
xtail/passive_2/disabuse/was,xtail,passive_2,was,student,,The student was ,.,disabuse,sidle,disabused,sidled,released_inventory,2.01,2.0,1.77,1.77,0.009999999999999787,0.0,1,The student was disabused.,The student was sidled.,-26.819977592676878,-11.608325075358152,-3.7595434188842773,0.0,6,3,-35.484612226486206,-16.797144889831543,-7.235358238220215,0.0,5,2,8.664634633809328,5.188819814473391,3.4758148193359375,0.0,1
xtail/passive_2/disabuse/had_been,xtail,passive_2,had_been,student,,The student had been ,.,disabuse,sidle,disabused,sidled,released_inventory,2.01,2.0,1.77,1.77,0.009999999999999787,0.0,1,The student had been disabused.,The student had been sidled.,-30.436247603967786,-11.569314019754529,-3.931572198867798,0.0,7,3,-37.25857615470886,-15.060433149337769,-7.262781620025635,0.0,6,2,6.8223285507410765,3.4911191295832396,3.331209421157837,0.0,1
xtail/passive_1/shoplift/was,xtail,passive_1,was,shirt,teenager,The shirt was , by the teenager.,shoplift,eventuate,shoplifted,eventuated,released_inventory,2.09,2.1,1.92,1.93,-0.010000000000000231,-0.010000000000000009,1,The shirt was shoplifted by the teenager.,The shirt was eventuated by the teenager.,-41.39480184391141,-14.36330746486783,-14.25241756439209,-3.665369987487793,10,4,-52.46730625629425,-21.655956268310547,-18.032273173332214,-2.1161136627197266,8,2,11.072504412382841,7.292648803442717,3.7798556089401245,-1.5492563247680664,1
xtail/passive_1/shoplift/had_been,xtail,passive_1,had_been,shirt,teenager,The shirt had been , by the teenager.,shoplift,eventuate,shoplifted,eventuated,released_inventory,2.09,2.1,1.92,1.93,-0.010000000000000231,-0.010000000000000009,1,The shirt had been shoplifted by the teenager.,The shirt had been eventuated by the teenager.,-39.07233404566068,-9.607236975920387,-14.013944387435913,-3.447411060333252,11,4,-53.32495820522308,-20.634336471557617,-17.239469051361084,-1.8158862590789795,9,2,14.252624159562401,11.02709949563723,3.225524663925171,-1.6315248012542725,1
xtail/passive_2/shoplift/was,xtail,passive_2,was,shirt,,The shirt was ,.,shoplift,eventuate,shoplifted,eventuated,released_inventory,2.09,2.1,1.92,1.93,-0.010000000000000231,-0.010000000000000009,1,The shirt was shoplifted.,The shirt was eventuated.,-29.557754267007113,-14.36330746486783,-2.415369987487793,0.0,7,4,-37.55114674568176,-21.655956268310547,-3.1161136627197266,0.0,5,2,7.99339247867465,7.292648803442717,0.7007436752319336,0.0,1
xtail/passive_2/shoplift/had_been,xtail,passive_2,had_been,shirt,,The shirt had been ,.,shoplift,eventuate,shoplifted,eventuated,released_inventory,2.09,2.1,1.92,1.93,-0.010000000000000231,-0.010000000000000009,1,The shirt had been shoplifted.,The shirt had been eventuated.,-27.38080071855802,-9.607236975920387,-2.322411060333252,0.0,8,4,-40.02637541294098,-20.634336471557617,-3.9408862590789795,0.0,6,2,12.645574694382958,11.02709949563723,1.6184751987457275,0.0,1
xtail/passive_1/doff/was,xtail,passive_1,was,hat,gentleman,The hat was , by the gentleman.,doff,salivate,doffed,salivated,released_inventory,2.11,2.12,1.44,1.5,-0.010000000000000231,-0.06000000000000005,1,The hat was doffed by the gentleman.,The hat was salivated by the gentleman.,-38.95948666892946,-11.140443747863173,-14.491637706756592,-3.3255836963653564,9,3,-46.25858426094055,-18.85299587249756,-14.0781831741333,-1.989626407623291,8,2,7.299097592011094,7.712552124634385,-0.413454532623291,-1.3359572887420654,1
xtail/passive_1/doff/had_been,xtail,passive_1,had_been,hat,gentleman,The hat had been , by the gentleman.,doff,salivate,doffed,salivated,released_inventory,2.11,2.12,1.44,1.5,-0.010000000000000231,-0.06000000000000005,1,The hat had been doffed by the gentleman.,The hat had been salivated by the gentleman.,-41.489926122827455,-9.198383115930483,-14.374667406082153,-2.9639949798583984,10,3,-51.75881505012512,-18.61359739303589,-15.228342056274414,-1.9870715141296387,9,2,10.268888927297667,9.415214277105406,0.8536746501922607,-0.9769234657287598,1
xtail/passive_2/doff/was,xtail,passive_2,was,hat,,The hat was ,.,doff,salivate,doffed,salivated,released_inventory,2.11,2.12,1.44,1.5,-0.010000000000000231,-0.06000000000000005,1,The hat was doffed.,The hat was salivated.,-26.855932658538222,-11.140443747863173,-2.3880836963653564,0.0,6,3,-34.60752749443054,-18.85299587249756,-2.427126407623291,0.0,5,2,7.75159483589232,7.712552124634385,0.03904271125793457,0.0,1
xtail/passive_2/doff/had_been,xtail,passive_2,had_been,hat,,The hat had been ,.,doff,salivate,doffed,salivated,released_inventory,2.11,2.12,1.44,1.5,-0.010000000000000231,-0.06000000000000005,1,The hat had been doffed.,The hat had been salivated.,-29.4542536966037,-9.198383115930483,-2.3389949798583984,0.0,7,3,-39.39254450798035,-18.61359739303589,-2.8620715141296387,0.0,6,2,9.938290811376646,9.415214277105406,0.5230765342712402,0.0,1
xtail/passive_1/obviate/was,xtail,passive_1,was,need,innovation,The need was , by the innovation.,obviate,teem,obviated,teemed,released_inventory,2.11,2.07,1.79,1.71,0.040000000000000036,0.08000000000000007,1,The need was obviated by the innovation.,The need was teemed by the innovation.,-35.05802825652063,-8.184527253732085,-14.276147067546844,-0.6473830938339233,9,3,-45.822678327560425,-15.628742456436157,-17.59658193588257,-2.5440759658813477,8,2,10.764650071039796,7.444215202704072,3.320434868335724,1.8966928720474243,1
xtail/passive_1/obviate/had_been,xtail,passive_1,had_been,need,innovation,The need had been , by the innovation.,obviate,teem,obviated,teemed,released_inventory,2.11,2.07,1.79,1.71,0.040000000000000036,0.08000000000000007,1,The need had been obviated by the innovation.,The need had been teemed by the innovation.,-38.72132265055552,-6.961561793927103,-14.028178811073303,-0.9431169033050537,10,3,-52.46642768383026,-16.923337936401367,-17.81150770187378,-2.4280898571014404,9,2,13.74510503327474,9.961776142474264,3.783328890800476,1.4849729537963867,1
xtail/passive_2/obviate/was,xtail,passive_2,was,need,,The need was ,.,obviate,teem,obviated,teemed,released_inventory,2.11,2.07,1.79,1.71,0.040000000000000036,0.08000000000000007,1,The need was obviated.,The need was teemed.,-23.804264402016997,-8.184527253732085,-3.022383213043213,0.0,6,3,-31.145172357559204,-15.628742456436157,-2.9190759658813477,0.0,5,2,7.340907955542207,7.444215202704072,-0.10330724716186523,0.0,1
xtail/passive_2/obviate/had_been,xtail,passive_2,had_been,need,,The need had been ,.,obviate,teem,obviated,teemed,released_inventory,2.11,2.07,1.79,1.71,0.040000000000000036,0.08000000000000007,1,The need had been obviated.,The need had been teemed.,-26.51126074278727,-6.961561793927103,-1.8181169033050537,0.0,7,3,-38.02050983905792,-16.923337936401367,-3.3655898571014404,0.0,6,2,11.50924909627065,9.961776142474264,1.5474729537963867,0.0,1
xtail/passive_1/rearm/was,xtail,passive_1,was,militia,government,The militia was , by the government.,rearm,totter,rearmed,tottered,released_inventory,2.14,2.15,1.75,1.59,-0.009999999999999787,0.15999999999999992,1,The militia was rearmed by the government.,The militia was tottered by the government.,-34.849365308880806,-10.638054564595222,-9.801318049430847,-1.58433198928833,8,2,-47.314900159835815,-18.498760223388672,-14.406147241592407,-2.68936824798584,8,2,12.46553485095501,7.860705658793449,4.60482919216156,1.1050362586975098,1
