pair_key,regime,subtask,template_id,context_id,subject,subject_class,good_row_id,bad_row_id,good_verb,bad_verb,good_source_zipf,bad_source_zipf,good_source_zipf_regime,bad_source_zipf_regime,good_inventory_source,bad_inventory_source,frame_continuation,whole_pair_object,good_sentence,bad_sentence,good_prompt,bad_prompt,good_anchor_token_index,bad_anchor_token_index,good_sentence_logprob,bad_sentence_logprob,good_minus_bad_lp,good_preferred
head|inchoative|no_object_frame_overlay_subject_visit_s02|overlay_subject_visit_s02_teacher|10|stop|abuse,head,inchoative,no_object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,v2|head|inchoative|overlay_subject_visit_s02_teacher|good|stop|1684,v2|head|inchoative|overlay_subject_visit_s02_teacher|bad|abuse|1222,stop,abuse,4.400000095367432,4.66,head,head,freqblimp_curated,supplemental_v2_bad_verbs,.,,"After the visit, the teacher will stop.","After the visit, the teacher will abuse.","After the visit, the teacher will stop","After the visit, the teacher will abuse",7,7,-36.96482849121094,-41.834632873535156,4.869804382324219,1
head|inchoative|no_object_frame_overlay_subject_visit_s02|overlay_subject_visit_s02_teacher|11|roll|blame,head,inchoative,no_object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,v2|head|inchoative|overlay_subject_visit_s02_teacher|good|roll|1678,v2|head|inchoative|overlay_subject_visit_s02_teacher|bad|blame|1230,roll,blame,4.75,4.63,head,head,freqblimp_curated,supplemental_v2_bad_verbs,.,,"After the visit, the teacher will roll.","After the visit, the teacher will blame.","After the visit, the teacher will roll","After the visit, the teacher will blame",7,7,-40.5117301940918,-41.25981140136719,0.7480812072753906,1
head|inchoative|no_object_frame_overlay_subject_visit_s02|overlay_subject_visit_s02_teacher|12|bake|accuse,head,inchoative,no_object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,v2|head|inchoative|overlay_subject_visit_s02_teacher|good|bake|1660,v2|head|inchoative|overlay_subject_visit_s02_teacher|bad|accuse|1223,bake,accuse,3.9100000858306885,3.71,head,head,freqblimp_curated,supplemental_v2_bad_verbs,.,,"After the visit, the teacher will bake.","After the visit, the teacher will accuse.","After the visit, the teacher will bake","After the visit, the teacher will accuse",7,7,-40.096588134765625,-42.28117752075195,2.184589385986328,1
head|inchoative|no_object_frame_overlay_subject_visit_s02|overlay_subject_visit_s02_teacher|13|benefit|retrieve,head,inchoative,no_object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,v2|head|inchoative|overlay_subject_visit_s02_teacher|good|benefit|1661,v2|head|inchoative|overlay_subject_visit_s02_teacher|bad|retrieve|1237,benefit,retrieve,4.820000171661377,3.69,head,head,freqblimp_curated,supplemental_v2_bad_verbs,.,,"After the visit, the teacher will benefit.","After the visit, the teacher will retrieve.","After the visit, the teacher will benefit","After the visit, the teacher will retrieve",7,7,-38.49641036987305,-41.465423583984375,2.969013214111328,1
head|inchoative|no_object_frame_overlay_subject_visit_s02|overlay_subject_visit_s02_teacher|14|soak|persuade,head,inchoative,no_object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,v2|head|inchoative|overlay_subject_visit_s02_teacher|good|soak|1683,v2|head|inchoative|overlay_subject_visit_s02_teacher|bad|persuade|1233,soak,persuade,3.609999895095825,3.82,head,head,freqblimp_curated,supplemental_v2_bad_verbs,.,,"After the visit, the teacher will soak.","After the visit, the teacher will persuade.","After the visit, the teacher will soak","After the visit, the teacher will persuade",7,7,-43.26838302612305,-42.155670166015625,-1.1127128601074219,0
head|inchoative|no_object_frame_overlay_subject_visit_s02|overlay_subject_visit_s02_teacher|15|burn|possess,head,inchoative,no_object_frame_overlay_subject_visit_s02,overlay_subject_visit_s02_teacher,teacher,manual_animate_subject,v2|head|inchoative|overlay_subject_visit_s02_teacher|good|burn|1662,v2|head|inchoative|overlay_subject_visit_s02_teacher|bad|possess|1234,burn,possess,4.53000020980835,4.02,head,head,freqblimp_curated,supplemental_v2_bad_verbs,.,,"After the visit, the teacher will burn.","After the visit, the teacher will possess.","After the visit, the teacher will burn","After the visit, the teacher will possess",7,7,-41.49306869506836,-40.9498405456543,-0.5432281494140625,0
head|inchoative|no_object_frame_overlay_subject_visit_s03|overlay_subject_visit_s03_doctor|0|roll|retrieve,head,inchoative,no_object_frame_overlay_subject_visit_s03,overlay_subject_visit_s03_doctor,doctor,manual_animate_subject,v2|head|inchoative|overlay_subject_visit_s03_doctor|good|roll|1711,v2|head|inchoative|overlay_subject_visit_s03_doctor|bad|retrieve|1254,roll,retrieve,4.75,3.69,head,head,freqblimp_curated,supplemental_v2_bad_verbs,.,,"After the visit, the doctor will roll.","After the visit, the doctor will retrieve.","After the visit, the doctor will roll","After the visit, the doctor will retrieve",7,7,-40.08024215698242,-40.06312942504883,-0.01711273193359375,0
head|inchoative|no_object_frame_overlay_subject_visit_s03|overlay_subject_visit_s03_doctor|1|fold|respect,head,inchoative,no_object_frame_overlay_subject_visit_s03,overlay_subject_visit_s03_doctor,doctor,manual_animate_subject,v2|head|inchoative|overlay_subject_visit_s03_doctor|good|fold|1705,v2|head|inchoative|overlay_subject_visit_s03_doctor|bad|respect|1253,fold,respect,4.079999923706055,5.03000020980835,head,head,freqblimp_curated,freqblimp_curated,.,,"After the visit, the doctor will fold.","After the visit, the doctor will respect.","After the visit, the doctor will fold","After the visit, the doctor will respect",7,7,-40.50349807739258,-39.32759475708008,-1.1759033203125,0
head|inchoative|no_object_frame_overlay_subject_visit_s03|overlay_subject_visit_s03_doctor|2|crash|persuade,head,inchoative,no_object_frame_overlay_subject_visit_s03,overlay_subject_visit_s03_doctor,doctor,manual_animate_subject,v2|head|inchoative|overlay_subject_visit_s03_doctor|good|crash|1700,v2|head|inchoative|overlay_subject_visit_s03_doctor|bad|persuade|1250,crash,persuade,4.550000190734863,3.82,head,head,freqblimp_curated,supplemental_v2_bad_verbs,.,,"After the visit, the doctor will crash.","After the visit, the doctor will persuade.","After the visit, the doctor will crash","After the visit, the doctor will persuade",7,7,-39.22593688964844,-41.11532211303711,1.8893852233886719,1
head|inchoative|no_object_frame_overlay_subject_visit_s03|overlay_subject_visit_s03_doctor|3|twist|affect,head,inchoative,no_object_frame_overlay_subject_visit_s03,overlay_subject_visit_s03_doctor,doctor,manual_animate_subject,v2|head|inchoative|overlay_subject_visit_s03_doctor|good|twist|1721,v2|head|inchoative|overlay_subject_visit_s03_doctor|bad|affect|1244,twist,affect,4.21999979019165,4.59,head,head,freqblimp_curated,supplemental_v2_bad_verbs,.,,"After the visit, the doctor will twist.","After the visit, the doctor will affect.","After the visit, the doctor will twist","After the visit, the doctor will affect",7,7,-41.86956787109375,-40.36647033691406,-1.5030975341796875,0
head|inchoative|no_object_frame_overlay_subject_visit_s03|overlay_subject_visit_s03_doctor|4|burn|blame,head,inchoative,no_object_frame_overlay_subject_visit_s03,overlay_subject_visit_s03_doctor,doctor,manual_animate_subject,v2|head|inchoative|overlay_subject_visit_s03_doctor|good|burn|1695,v2|head|inchoative|overlay_subject_visit_s03_doctor|bad|blame|1247,burn,blame,4.53000020980835,4.63,head,head,freqblimp_curated,supplemental_v2_bad_verbs,.,,"After the visit, the doctor will burn.","After the visit, the doctor will blame.","After the visit, the doctor will burn","After the visit, the doctor will blame",7,7,-40.20198059082031,-40.667938232421875,0.4659576416015625,1
head|inchoative|no_object_frame_overlay_subject_visit_s03|overlay_subject_visit_s03_doctor|5|benefit|destroy,head,inchoative,no_object_frame_overlay_subject_visit_s03,overlay_subject_visit_s03_doctor,doctor,manual_animate_subject,v2|head|inchoative|overlay_subject_visit_s03_doctor|good|benefit|1694,v2|head|inchoative|overlay_subject_visit_s03_doctor|bad|destroy|1248,benefit,destroy,4.820000171661377,4.519999980926514,head,head,freqblimp_curated,freqblimp_curated,.,,"After the visit, the doctor will benefit.","After the visit, the doctor will destroy.","After the visit, the doctor will benefit","After the visit, the doctor will destroy",7,7,-37.720706939697266,-40.15913391113281,2.438426971435547,1
head|inchoative|no_object_frame_overlay_subject_visit_s03|overlay_subject_visit_s03_doctor|6|stretch|notify,head,inchoative,no_object_frame_overlay_subject_visit_s03,overlay_subject_visit_s03_doctor,doctor,manual_animate_subject,v2|head|inchoative|overlay_subject_visit_s03_doctor|good|stretch|1718,v2|head|inchoative|overlay_subject_visit_s03_doctor|bad|notify|1249,stretch,notify,4.349999904632568,3.73,head,head,freqblimp_curated,supplemental_v2_bad_verbs,.,,"After the visit, the doctor will stretch.","After the visit, the doctor will notify.","After the visit, the doctor will stretch","After the visit, the doctor will notify",7,7,-38.4361686706543,-35.574134826660156,-2.8620338439941406,0
head|inchoative|no_object_frame_overlay_subject_visit_s03|overlay_subject_visit_s03_doctor|7|worry|require,head,inchoative,no_object_frame_overlay_subject_visit_s03,overlay_subject_visit_s03_doctor,doctor,manual_animate_subject,v2|head|inchoative|overlay_subject_visit_s03_doctor|good|worry|1723,v2|head|inchoative|overlay_subject_visit_s03_doctor|bad|require|1252,worry,require,4.840000152587891,4.78,head,head,freqblimp_curated,supplemental_v2_bad_verbs,.,,"After the visit, the doctor will worry.","After the visit, the doctor will require.","After the visit, the doctor will worry","After the visit, the doctor will require",7,7,-35.26673889160156,-38.14684295654297,2.8801040649414062,1
head|inchoative|no_object_frame_overlay_subject_visit_s03|overlay_subject_visit_s03_doctor|8|open|abuse,head,inchoative,no_object_frame_overlay_subject_visit_s03,overlay_subject_visit_s03_doctor,doctor,manual_animate_subject,v2|head|inchoative|overlay_subject_visit_s03_doctor|good|open|1710,v2|head|inchoative|overlay_subject_visit_s03_doctor|bad|abuse|1239,open,abuse,5.480000019073486,4.66,head,head,freqblimp_curated,supplemental_v2_bad_verbs,.,,"After the visit, the doctor will open.","After the visit, the doctor will abuse.","After the visit, the doctor will open","After the visit, the doctor will abuse",7,7,-38.478843688964844,-41.19087600708008,2.7120323181152344,1
head|inchoative|no_object_frame_overlay_subject_visit_s03|overlay_subject_visit_s03_doctor|9|dry|avoid,head,inchoative,no_object_frame_overlay_subject_visit_s03,overlay_subject_visit_s03_doctor,doctor,manual_animate_subject,v2|head|inchoative|overlay_subject_visit_s03_doctor|good|dry|1703,v2|head|inchoative|overlay_subject_visit_s03_doctor|bad|avoid|1246,dry,avoid,4.739999771118164,4.87,head,head,freqblimp_curated,supplemental_v2_bad_verbs,.,,"After the visit, the doctor will dry.","After the visit, the doctor will avoid.","After the visit, the doctor will dry","After the visit, the doctor will avoid",7,7,-40.32227325439453,-40.761817932128906,0.439544677734375,1
head|inchoative|no_object_frame_overlay_subject_visit_s03|overlay_subject_visit_s03_doctor|10|stop|suppress,head,inchoative,no_object_frame_overlay_subject_visit_s03,overlay_subject_visit_s03_doctor,doctor,manual_animate_subject,v2|head|inchoative|overlay_subject_visit_s03_doctor|good|stop|1717,v2|head|inchoative|overlay_subject_visit_s03_doctor|bad|suppress|1255,stop,suppress,4.400000095367432,3.66,head,head,freqblimp_curated,supplemental_v2_bad_verbs,.,,"After the visit, the doctor will stop.","After the visit, the doctor will suppress.","After the visit, the doctor will stop","After the visit, the doctor will suppress",7,7,-35.93308639526367,-41.70856857299805,5.775482177734375,1
head|inchoative|no_object_frame_overlay_subject_visit_s03|overlay_subject_visit_s03_doctor|11|melt|admire,head,inchoative,no_object_frame_overlay_subject_visit_s03,overlay_subject_visit_s03_doctor,doctor,manual_animate_subject,v2|head|inchoative|overlay_subject_visit_s03_doctor|good|melt|1708,v2|head|inchoative|overlay_subject_visit_s03_doctor|bad|admire|1242,melt,admire,3.9600000381469727,3.9700000286102295,head,head,freqblimp_curated,freqblimp_curated,.,,"After the visit, the doctor will melt.","After the visit, the doctor will admire.","After the visit, the doctor will melt","After the visit, the doctor will admire",7,7,-39.10840606689453,-41.07863235473633,1.9702262878417969,1
head|inchoative|no_object_frame_overlay_subject_visit_s03|overlay_subject_visit_s03_doctor|12|awaken|accuse,head,inchoative,no_object_frame_overlay_subject_visit_s03,overlay_subject_visit_s03_doctor,doctor,manual_animate_subject,v2|head|inchoative|overlay_subject_visit_s03_doctor|good|awaken|1692,v2|head|inchoative|overlay_subject_visit_s03_doctor|bad|accuse|1240,awaken,accuse,3.7200000286102295,3.71,head,head,freqblimp_curated,supplemental_v2_bad_verbs,.,,"After the visit, the doctor will awaken.","After the visit, the doctor will accuse.","After the visit, the doctor will awaken","After the visit, the doctor will accuse",7,7,-37.8939208984375,-41.929908752441406,4.035987854003906,1
head|inchoative|no_object_frame_overlay_subject_visit_s03|overlay_subject_visit_s03_doctor|13|soak|possess,head,inchoative,no_object_frame_overlay_subject_visit_s03,overlay_subject_visit_s03_doctor,doctor,manual_animate_subject,v2|head|inchoative|overlay_subject_visit_s03_doctor|good|soak|1716,v2|head|inchoative|overlay_subject_visit_s03_doctor|bad|possess|1251,soak,possess,3.609999895095825,4.02,head,head,freqblimp_curated,supplemental_v2_bad_verbs,.,,"After the visit, the doctor will soak.","After the visit, the doctor will possess.","After the visit, the doctor will soak","After the visit, the doctor will possess",7,7,-42.28596496582031,-40.857452392578125,-1.4285125732421875,0
head|inchoative|no_object_frame_overlay_subject_visit_s03|overlay_subject_visit_s03_doctor|14|drop|arrest,head,inchoative,no_object_frame_overlay_subject_visit_s03,overlay_subject_visit_s03_doctor,doctor,manual_animate_subject,v2|head|inchoative|overlay_subject_visit_s03_doctor|good|drop|1702,v2|head|inchoative|overlay_subject_visit_s03_doctor|bad|arrest|1245,drop,arrest,4.989999771118164,4.55,head,head,freqblimp_curated,supplemental_v2_bad_verbs,.,,"After the visit, the doctor will drop.","After the visit, the doctor will arrest.","After the visit, the doctor will drop","After the visit, the doctor will arrest",7,7,-39.60163497924805,-38.7797737121582,-0.8218612670898438,0
head|inchoative|no_object_frame_overlay_subject_visit_s03|overlay_subject_visit_s03_doctor|15|shut|acquire,head,inchoative,no_object_frame_overlay_subject_visit_s03,overlay_subject_visit_s03_doctor,doctor,manual_animate_subject,v2|head|inchoative|overlay_subject_visit_s03_doctor|good|shut|1714,v2|head|inchoative|overlay_subject_visit_s03_doctor|bad|acquire|1241,shut,acquire,4.78000020980835,4.13,head,head,freqblimp_curated,supplemental_v2_bad_verbs,.,,"After the visit, the doctor will shut.","After the visit, the doctor will acquire.","After the visit, the doctor will shut","After the visit, the doctor will acquire",7,7,-40.26953887939453,-39.763729095458984,-0.5058097839355469,0
